Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
10/31/2018,CHEV,LL,,WHI,W529AA,MO,10300 S. Doty,(773) 568-8495,2862468
09/29/2018,INFI,4D,,BLK,07577H6,TX,701 N. Sacramento,(773) 265-7605,6935552
10/21/2018,MERZ,LL,,DBL,Y764511,IL,701 N. Sacramento,(773) 265-7605,6937596
10/21/2018,CHEV,SW,TK,BLK,615385,IL,10300 S. Doty,(773) 568-8495,2861639
12/02/2018,FORD,4D,,WHI,AU79227,IL,701 N. Sacramento,(773) 265-7605,6940748
10/31/2018,MERC,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,1808122
10/31/2018,MERC,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2862465
09/28/2018,AUDI,4D,,BLK,RDLNE6,IL,701 N. Sacramento,(773) 265-7605,6935485
12/02/2018,CHEV,LL,,BRZ,Y772858,IL,701 N. Sacramento,(773) 265-7605,6940756
12/01/2018,PONT,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2864401
09/28/2018,FORD,PK,TK,RED,2298314B,IL,701 N. Sacramento,(773) 265-7605,6935487
12/02/2018,TOYT,4D,,TAN,AQ37885,IL,701 N. Sacramento,(773) 265-7605,6940755
09/28/2018,KIA,VN,TK,BLK,AD52888,IL,10300 S. Doty,(773) 568-8495,2860127
09/29/2018,BUIC,4D,,RED,AU92533,IL,701 N. Sacramento,(773) 265-7605,6935587
09/29/2018,PONT,2D,,GRN,5998587,IN,701 N. Sacramento,(773) 265-7605,6935589
10/01/2018,SATR,4D,,BLU,AK56117,IL,10300 S. Doty,(773) 568-8495,2860339
10/01/2018,PONT,4D,GRA,SIL,727857,IL,10300 S. Doty,(773) 568-8495,2860361
10/31/2018,CHRY,4D,,RED,AW33022,IL,701 N. Sacramento,(773) 265-7605,6938210
12/02/2018,NISS,4D,,BLU,Z8760U,TN,10300 S. Doty,(773) 568-8495,2864424
12/02/2018,JEEP,LL,,GRY,AW25854,IL,701 N. Sacramento,(773) 265-7605,6940759
12/02/2018,JEEP,LL,,BLK,L725218,IL,10300 S. Doty,(773) 568-8495,2864421
10/31/2018,CHEV,VN,,BLU,V414885,IL,701 N. Sacramento,(773) 265-7605,6938214
10/31/2018,SAA,4D,,BLK,N177594,IL,10300 S. Doty,(773) 568-8495,2862454
10/31/2018,CHEV,LL,,BLU,AW34709,IL,701 N. Sacramento,(773) 265-7605,6938213
12/02/2018,HOND,4D,,BLK,AT81061,IL,10300 S. Doty,(773) 568-8495,2864426
12/02/2018,NISS,LL,,BLU,311U352,IL,10300 S. Doty,(773) 568-8495,2864423
12/02/2018,PONT,LL,,SIL,AG32131,IL,10300 S. Doty,(773) 568-8495,2864422
12/01/2018,DODG,4D,,SIL,P499975,IL,10300 S. Doty,(773) 568-8495,2864404
09/30/2018,CHEV,4D,,GLD,Q623770,IL,701 N. Sacramento,(773) 265-7605,6935774
09/30/2018,CADI,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6935772
09/30/2018,TOYT,4D,,BGE,E355347,IL,701 N. Sacramento,(773) 265-7605,6935775
10/01/2018,HOND,4D,ACC,TAN,8107346,IL,10300 S. Doty,(773) 568-8495,2860354
12/02/2018,HOND,4D,,GRY,AQ70021,IL,701 N. Sacramento,(773) 265-7605,6940760
12/02/2018,MERC,4D,,BLU,Z294426,IL,10300 S. Doty,(773) 568-8495,2864405
10/01/2018,JEEP,LL,,GRN,850MH,IN,701 N. Sacramento,(773) 265-7605,6935794
09/28/2018,TOYT,LL,,WHI,9H29T4,TN,701 N. Sacramento,(773) 265-7605,6935468
12/02/2018,HYUN,LL,,WHI,AC333,IL,10300 S. Doty,(773) 568-8495,2864431
12/02/2018,TOYT,4D,,BLU,AX89894,IL,701 N. Sacramento,(773) 265-7605,6940823
12/02/2018,,SW,,GRY,Q692701,IL,701 N. Sacramento,(773) 265-7605,6940824
09/28/2018,TOYT,LL,TK,BLU,232U527,IL,701 N. Sacramento,(773) 265-7605,6935491
12/02/2018,NISS,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6940762
12/02/2018,CHEV,4D,,WHI,LLX9491,TX,10300 S. Doty,(773) 568-8495,2864433
12/02/2018,NISS,LL,,BLK,S925135,IL,10300 S. Doty,(773) 568-8495,2864437
12/02/2018,CHEV,LL,,SIL,AC54820,IL,10300 S. Doty,(773) 568-8495,2864435
12/02/2018,GMC,LL,,BLK,Q696577,IL,10300 S. Doty,(773) 568-8495,2864427
12/02/2018,BMW,LL,,BLU,AS50118,IL,701 N. Sacramento,(773) 265-7605,6940833
10/21/2018,CADI,4T,,SIL,Q639529,IL,701 N. Sacramento,(773) 265-7605,6937601
12/02/2018,FORD,4D,,WHI,AP30406,IL,701 N. Sacramento,(773) 265-7605,6940822
12/02/2018,,VN,,SIL,ZU20851,IL,701 N. Sacramento,(773) 265-7605,6940840
09/29/2018,CHEV,LL,,GRY,ZV48908,IL,10300 S. Doty,(773) 568-8495,2860179
09/29/2018,CHEV,LL,,BLK,956070,IL,10300 S. Doty,(773) 568-8495,2860176
12/02/2018,PONT,4D,,GRY,410388,IL,701 N. Sacramento,(773) 265-7605,6940764
12/02/2018,TOYT,LL,,TAN,R654083,IL,10300 S. Doty,(773) 568-8495,2864444
09/29/2018,DODG,4D,,RED,660744,IL,10300 S. Doty,(773) 568-8495,2860184
12/02/2018,VOLV,LL,,BLU,E556687,IL,701 N. Sacramento,(773) 265-7605,6940857
12/02/2018,CHEV,4D,,BLU,Q763958,IL,10300 S. Doty,(773) 568-8495,2864450
12/02/2018,KIA,LL,,BLU,Y764971,IL,10300 S. Doty,(773) 568-8495,2864452
12/02/2018,NISS,4D,,SIL,040,IL,10300 S. Doty,(773) 568-8495,2864449
12/02/2018,HYUN,4D,,RED,Z885270,IL,10300 S. Doty,(773) 568-8495,2864448
09/29/2018,PONT,VN,,BLU,AW35404,IL,701 N. Sacramento,(773) 265-7605,6935527
09/29/2018,HYUN,4T,,SIL,AY60809,IL,701 N. Sacramento,(773) 265-7605,6935516
09/29/2018,CHEV,4T,,BGE,S738307,IL,701 N. Sacramento,(773) 265-7605,6935524
09/29/2018,HYUN,4T,,BLK,ZY16342,IL,701 N. Sacramento,(773) 265-7605,6935517
10/31/2018,CHEV,4D,,TAN,8248485,IL,701 N. Sacramento,(773) 265-7605,6938228
09/30/2018,NISS,4D,,WHI,Z443288,IL,701 N. Sacramento,(773) 265-7605,6935766
10/21/2018,CHEV,VN,,SIL,Q520665,IL,701 N. Sacramento,(773) 265-7605,6937606
12/02/2018,BUIC,LL,,BLU,AN84094,IL,10300 S. Doty,(773) 568-8495,2864466
09/29/2018,FORD,LL,,BLU,AQ40781,IL,10300 S. Doty,(773) 568-8495,2860153
10/31/2018,CHEV,4D,,MAR,AH91592,IL,701 N. Sacramento,(773) 265-7605,6938233
09/29/2018,NISS,4T,,BLK,,IL,10300 S. Doty,(773) 568-8495,2860155
12/02/2018,MERC,4D,,WHI,AY62897,IL,10300 S. Doty,(773) 568-8495,2864454
10/31/2018,HYUN,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6938232
12/02/2018,FORD,LL,,GRY,AZ24562,IL,701 N. Sacramento,(773) 265-7605,6940901
09/29/2018,CHRY,VN,,SIL,319U024,IL,10300 S. Doty,(773) 568-8495,2860160
12/02/2018,FORD,LL,,BLK,0J50B8,TN,701 N. Sacramento,(773) 265-7605,6940931
09/29/2018,SATR,LL,,WHI,Q933450,IL,10300 S. Doty,(773) 568-8495,2860151
12/02/2018,CHEV,4D,,GRN,AV20818,IL,701 N. Sacramento,(773) 265-7605,6940915
09/29/2018,CHEV,VN,TK,WHI,E890288,IL,701 N. Sacramento,(773) 265-7605,6935533
12/02/2018,HOND,4D,,WHI,HWV8337,PA,10300 S. Doty,(773) 568-8495,2864455
09/29/2018,NISS,4D,,BLK,AR86890,IL,701 N. Sacramento,(773) 265-7605,6935538
12/02/2018,HOND,4D,,BLK,Z590592,IL,10300 S. Doty,(773) 568-8495,2864471
12/02/2018,FORD,4D,,TAN,488U973,IL,10300 S. Doty,(773) 568-8495,2864451
12/02/2018,CHEV,4D,,WHI,341628,IL,10300 S. Doty,(773) 568-8495,2864463
12/02/2018,CHRY,,,BLK,Q678619,IL,10300 S. Doty,(773) 568-8495,2864457
12/02/2018,TOYT,4D,,WHI,BA33305,IL,10300 S. Doty,(773) 568-8495,2864453
12/02/2018,BUIC,VN,,RED,Q146736,IL,10300 S. Doty,(773) 568-8495,2864459
12/02/2018,BUIC,4D,,MAR,Z646582,IL,701 N. Sacramento,(773) 265-7605,6940896
12/02/2018,NISS,4D,,GRY,V769697,IL,701 N. Sacramento,(773) 265-7605,6940886
12/02/2018,JEEP,LL,,BLK,H678423,IL,10300 S. Doty,(773) 568-8495,2864434
09/30/2018,AUDI,4D,,BGE,300U752,IL,701 N. Sacramento,(773) 265-7605,6935702
09/30/2018,CHEV,2D,,BLU,117U784,IL,10300 S. Doty,(773) 568-8495,2860309
09/29/2018,TOYT,2D,,RED,4459SS,IL,701 N. Sacramento,(773) 265-7605,6935562
09/29/2018,AUDI,4D,,BLK,138157,IL,701 N. Sacramento,(773) 265-7605,6935563
10/31/2018,CHEV,LL,,RED,,IL,10300 S. Doty,(773) 568-8495,2862472
12/02/2018,CHEV,VN,,WHI,AT59805,IL,701 N. Sacramento,(773) 265-7605,6940919
12/02/2018,MERZ,4D,,GRY,E551267,IL,701 N. Sacramento,(773) 265-7605,6940920
10/01/2018,ACUR,4D,,BLU,ZV97778,IL,701 N. Sacramento,(773) 265-7605,6935786
11/01/2018,AUDI,4D,,SIL,ANC423,IN,10300 S. Doty,(773) 568-8495,2862496
10/21/2018,NISS,4D,,RED,S706599,IL,10300 S. Doty,(773) 568-8495,2861643
11/01/2018,SATR,LL,,SIL,,,10300 S. Doty,(773) 568-8495,2862520
11/01/2018,OLDS,4D,,SIL,BA58891,IL,701 N. Sacramento,(773) 265-7605,6938390
11/01/2018,FORD,VN,,DGR,,,701 N. Sacramento,(773) 265-7605,6938391
11/01/2018,HYUN,4D,,SIL,E148001,IL,10300 S. Doty,(773) 568-8495,2862519
11/01/2018,PONT,4D,,GRY,YMT968,IN,10300 S. Doty,(773) 568-8495,2862518
11/03/2018,HYUN,4D,SON,GRY,HMM7859,IL,701 N. Sacramento,(773) 265-7605,6938580
11/03/2018,BUIC,4D,,DGR,,IL,701 N. Sacramento,(773) 265-7605,6938589
12/02/2018,ACUR,4D,,GRY,AQ24848,IL,701 N. Sacramento,(773) 265-7605,6940937
10/31/2018,FORD,PK,,WHI,,IL,701 N. Sacramento,(773) 265-1846,1537962
11/02/2018,CHEV,LL,TK,BLU,E146866,IL,10300 S. Doty,(773) 568-8495,2862542
11/03/2018,SUBA,4D,,GRY,LVV584,IL,701 N. Sacramento,(773) 265-7605,6938537
11/03/2018,TOYT,LL,,LGR,AT62234,IL,701 N. Sacramento,(773) 265-7605,6938534
11/03/2018,PONT,VN,,MAR,Z247705,IL,701 N. Sacramento,(773) 265-7605,6938538
11/05/2018,HOND,2D,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1537976
11/05/2018,HOND,VN,,TAN,,IL,701 N. Sacramento,(773) 265-1846,1537975
11/05/2018,MITS,LL,,GRY,BB23545,IL,701 N. Sacramento,(773) 265-7605,6938743
11/05/2018,NISS,LL,,BLK,1311614,IL,10300 S. Doty,(773) 568-8495,2862748
11/06/2018,CHEV,4D,,TAN,AU81925,IL,10300 S. Doty,(773) 568-8495,2862797
12/02/2018,INFI,4D,,SIL,AG73040,IL,10300 S. Doty,(773) 568-8495,2864409
12/02/2018,BUIC,4D,,GRY,AU18821,IL,10300 S. Doty,(773) 568-8495,2864412
12/02/2018,HOND,VN,,WHI,AV83074,IL,10300 S. Doty,(773) 568-8495,2864410
12/02/2018,NISS,LL,,WHI,Z193936,IL,701 N. Sacramento,(773) 265-7605,6940941
12/02/2018,CHEV,4D,,TAN,AF75Y370,IL,701 N. Sacramento,(773) 265-7605,6940943
12/02/2018,VOLK,2D,,YEL,303DDQ,IL,10300 S. Doty,(773) 568-8495,2864420
10/31/2018,DODG,PK,,BLK,1098071B,IL,10300 S. Doty,(773) 568-8495,2862478
12/02/2018,DODG,PH,,GRY,22525901,IL,10300 S. Doty,(773) 568-8495,2864494
12/02/2018,JEEP,LL,TK,GRY,N880188,IL,701 N. Sacramento,(773) 265-7605,6940946
12/02/2018,CHEV,4D,,GRY,Z752014,IL,701 N. Sacramento,(773) 265-7605,6940795
09/29/2018,BUIC,4D,,GLD,914748,IL,10300 S. Doty,(773) 568-8495,2860265
11/01/2018,HOND,LL,TK,SIL,AT75009,IL,701 N. Sacramento,(773) 265-7605,6938316
09/30/2018,SATR,2D,,YEL,921T893,IL,10300 S. Doty,(773) 568-8495,2860307
11/01/2018,CHEV,LL,,SIL,823T443,IL,10300 S. Doty,(773) 568-8495,2862533
11/03/2018,BUIC,4D,,SIL,195U926,IL,701 N. Sacramento,(773) 265-7605,6938505
11/03/2018,CHEV,4D,,RED,793T110,IL,10300 S. Doty,(773) 568-8495,2862587
11/03/2018,FORD,4D,,SIL,AS87610,IL,10300 S. Doty,(773) 568-8495,2862601
11/03/2018,PONT,4D,,RED,492AMK,IN,10300 S. Doty,(773) 568-8495,2862603
11/03/2018,FORD,4D,,WHI,AG46812,IL,701 N. Sacramento,(773) 265-7605,6938515
11/03/2018,TOYT,4D,,BLU,562296,IL,10300 S. Doty,(773) 568-8495,2862600
12/02/2018,NISS,4D,,BLU,AZ47284,IL,10300 S. Doty,(773) 568-8495,2864491
09/29/2018,NISS,4D,,TAN,AU77665,IL,10300 S. Doty,(773) 568-8495,2860241
09/29/2018,GMC,VN,TK,WHI,AE38399,AZ,701 N. Sacramento,(773) 265-7605,6935585
12/02/2018,HOND,2D,,GRN,AX32760,IL,701 N. Sacramento,(773) 265-7605,6940765
09/29/2018,CHEV,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2860264
12/02/2018,SATR,LL,,SIL,AT31918,IL,701 N. Sacramento,(773) 265-7605,6940791
10/21/2018,BUIC,LL,,TAN,AS54211,IL,701 N. Sacramento,(773) 265-7605,6937617
12/03/2018,DODG,LL,,BLK,Y738777,IL,10300 S. Doty,(773) 568-8495,2864596
11/01/2018,TOYT,LL,,WHI,98292FF,IL,701 N. Sacramento,(773) 265-7605,6938335
11/01/2018,BUIC,4D,,BLU,,IL,701 N. Sacramento,(773) 265-1846,1537967
11/01/2018,PONT,4D,,TRQ,AL54487,IL,701 N. Sacramento,(773) 265-7605,6938353
11/01/2018,CHEV,LL,BLZ,WHI,Q179641,IL,701 N. Sacramento,(773) 265-7605,6938360
11/01/2018,CHRY,4D,,GRY,182U638,IL,10300 S. Doty,(773) 568-8495,2862527
11/02/2018,DODG,4D,,GRY,VIL659,IL,701 N. Sacramento,(773) 265-7605,6938484
11/04/2018,LINC,4D,,TAN,BA28620,IL,701 N. Sacramento,(773) 265-7605,6938607
10/31/2018,ACUR,4D,,BLK,AL22598,IL,701 N. Sacramento,(773) 265-7605,6938253
12/02/2018,HOND,4D,,GRY,689345,IL,701 N. Sacramento,(773) 265-7605,6940773
10/31/2018,MITS,4D,,BLU,ATLAS62,IL,701 N. Sacramento,(773) 265-7605,6938252
10/31/2018,PONT,LL,,,364831,IL,701 N. Sacramento,(773) 265-7605,6938250
12/02/2018,PONT,4D,,BLK,AJ80440,IL,701 N. Sacramento,(773) 265-7605,6940771
12/02/2018,CHEV,LL,,RED,BB20396,IL,701 N. Sacramento,(773) 265-7605,6940774
10/31/2018,GMC,4D,,TAN,168U494,IL,701 N. Sacramento,(773) 265-7605,6938254
12/02/2018,TOYT,4D,,SIL,358107,IL,701 N. Sacramento,(773) 265-7605,6940770
12/02/2018,CHEV,4D,,BLK,Z890477,IL,701 N. Sacramento,(773) 265-7605,6940772
12/02/2018,FORD,4D,,WHI,540LXQ,IN,10300 S. Doty,(773) 568-8495,2864414
10/31/2018,,MC,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1537963
12/02/2018,TOYT,4D,,BLK,ZY27245,IL,400 E. Lower Wacker,(312) 744-7550,996715
12/02/2018,DODG,2D,,WHI,N216747,IL,10300 S. Doty,(773) 568-8495,2864498
12/03/2018,JEEP,LL,,BLK,AN79723,IL,701 N. Sacramento,(773) 265-7605,6941087
12/03/2018,HOND,4D,,SIL,AB59489,IL,701 N. Sacramento,(773) 265-7605,6941081
11/02/2018,VOLK,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2862539
11/03/2018,MITS,2D,,GRN,AW20605,IL,10300 S. Doty,(773) 568-8495,2862633
11/03/2018,CHEV,4D,,BLK,AQ25087,IL,701 N. Sacramento,(773) 265-7605,6938593
11/03/2018,KIA,4D,,TAN,AL91822,IL,10300 S. Doty,(773) 568-8495,2862638
11/03/2018,DODG,VN,TK,RED,828023,IL,10300 S. Doty,(773) 568-8495,2862637
11/03/2018,CHEV,LL,TK,TAN,Q473988,IL,10300 S. Doty,(773) 568-8495,2862635
11/04/2018,BUIC,LL,,MAR,393U914,IL,10300 S. Doty,(773) 568-8495,2862700
11/04/2018,VOLK,4D,,GRY,BC44587,IL,701 N. Sacramento,(773) 265-7605,6938700
11/04/2018,HOND,VN,,BLK,AD50458,IL,10300 S. Doty,(773) 568-8495,2862709
10/31/2018,CHEV,LL,,RED,6561380,IL,701 N. Sacramento,(773) 265-7605,6938260
09/30/2018,JEEP,LL,,RED,781T801,IL,701 N. Sacramento,(773) 265-7605,6935615
12/02/2018,TOYT,4D,,GRY,BB85726,IL,701 N. Sacramento,(773) 265-7605,6940778
11/01/2018,FORD,PK,,GRY,,,10300 S. Doty,(773) 568-8495,2862512
11/01/2018,CHEV,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2862513
09/30/2018,CADI,4D,,WHI,AQ88416,IL,701 N. Sacramento,(773) 265-7605,6935767
10/21/2018,CHEV,4D,,MAR,J998601,IL,10300 S. Doty,(773) 568-8495,2861645
12/03/2018,HOND,2D,,SIL,ASM820,MI,701 N. Sacramento,(773) 265-7605,6941041
11/01/2018,LINC,4D,,BLU,AW12732,IL,701 N. Sacramento,(773) 265-7605,6938378
12/03/2018,LEXS,4D,,MAR,BC46706,IL,701 N. Sacramento,(773) 265-7605,6941034
11/02/2018,HOND,4D,,GRN,350T741,IL,10300 S. Doty,(773) 568-8495,2862568
11/03/2018,HOND,4D,,BLK,Q924125,IL,701 N. Sacramento,(773) 265-7605,6938546
11/03/2018,KIA,4D,,BLK,514408,IL,701 N. Sacramento,(773) 265-7605,6938552
11/03/2018,FORD,4D,,GRY,276718,IL,10300 S. Doty,(773) 568-8495,2862629
11/03/2018,CHEV,4D,,WHI,727S884,IL,10300 S. Doty,(773) 568-8495,2862644
12/02/2018,FORD,LL,,BLK,AR88951,IL,10300 S. Doty,(773) 568-8495,2864417
12/02/2018,HOND,4D,,BLK,E476078,IL,701 N. Sacramento,(773) 265-7605,6940783
12/02/2018,PONT,VN,,GRY,AX18746,IL,10300 S. Doty,(773) 568-8495,2864418
12/02/2018,FORD,4D,,WHI,AU12294,IL,10300 S. Doty,(773) 568-8495,2864416
09/30/2018,JEEP,LL,,GRY,AD68464,IL,10300 S. Doty,(773) 568-8495,2860281
12/02/2018,ACUR,LL,,TAN,,IL,10300 S. Doty,(773) 568-8495,2864415
11/01/2018,DODG,PK,TK,SIL,2151233B,IL,701 N. Sacramento,(773) 265-7605,6938367
12/02/2018,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2864502
12/02/2018,FORD,VN,TK,WHI,AD29133,AZ,10300 S. Doty,(773) 568-8495,2864499
09/30/2018,BUIC,4D,,GLD,AX17004,IL,10300 S. Doty,(773) 568-8495,2860287
12/02/2018,NISS,LL,TK,BLK,,IL,701 N. Sacramento,(773) 265-7605,6940792
12/02/2018,FORD,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6940948
12/02/2018,CHEV,PK,TK,RED,2365025B,IL,10300 S. Doty,(773) 568-8495,2864506
11/01/2018,DODG,LL,,LBL,E826660,IL,701 N. Sacramento,(773) 265-7605,6938370
11/01/2018,NISS,4D,,MAR,,IL,701 N. Sacramento,(773) 265-7605,6938373
11/01/2018,CHEV,VN,,WHI,,IL,701 N. Sacramento,(773) 265-1846,1537969
12/03/2018,HYUN,VN,,MAR,472U829,IL,701 N. Sacramento,(773) 265-1846,1538076
12/03/2018,NISS,4D,,WHI,AV91294,IL,10300 S. Doty,(773) 568-8495,2864538
11/02/2018,CHRY,4D,,GRY,E351840,IL,10300 S. Doty,(773) 568-8495,2862565
11/03/2018,JAGU,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2862594
11/03/2018,SUZI,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2862597
11/01/2018,ACUR,LL,,SIL,487TUM,IN,10300 S. Doty,(773) 568-8495,2862504
12/02/2018,PONT,4D,,WHI,763WUE,MN,701 N. Sacramento,(773) 265-7605,6940785
12/02/2018,HYUN,4D,,WHI,Q581412,IL,701 N. Sacramento,(773) 265-7605,6940789
12/02/2018,HOND,4D,,GRN,V508922,IL,701 N. Sacramento,(773) 265-7605,6940788
11/01/2018,HYUN,LL,TK,BLU,532662,IL,10300 S. Doty,(773) 568-8495,2862505
12/02/2018,VOLK,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2864500
09/30/2018,SATR,4D,,BLK,ZX33377,IL,10300 S. Doty,(773) 568-8495,2860334
11/01/2018,MERZ,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6938343
12/02/2018,CHEV,LL,TK,RED,301761,IL,10300 S. Doty,(773) 568-8495,2864501
09/30/2018,NISS,4D,,GRY,839200,IL,10300 S. Doty,(773) 568-8495,2860328
09/30/2018,CHEV,4D,,GLD,AT60062,IL,10300 S. Doty,(773) 568-8495,2860332
10/01/2018,FORD,PK,TK,GRN,2430604B,IL,701 N. Sacramento,(773) 265-7605,6935781
10/01/2018,HOND,2D,,GLD,Q824238,IL,10300 S. Doty,(773) 568-8495,2860335
12/02/2018,SATR,LL,,GRY,AT14168,IL,10300 S. Doty,(773) 568-8495,2864503
12/03/2018,TOYT,4D,,BLK,S270348,IL,701 N. Sacramento,(773) 265-7605,6941056
12/03/2018,DODG,4D,,SIL,525430,IL,10300 S. Doty,(773) 568-8495,2864537
12/03/2018,MERZ,4D,,SIL,BA59504,IL,10300 S. Doty,(773) 568-8495,2864522
10/31/2018,NISS,4D,,BLK,AJ94207,IL,701 N. Sacramento,(773) 265-7605,6938266
12/03/2018,CHRY,4D,,GRY,AD20048,IL,10300 S. Doty,(773) 568-8495,2864527
11/01/2018,JEEP,LL,TK,TAN,AG48645,IL,10300 S. Doty,(773) 568-8495,2862493
11/01/2018,MAZD,4D,,SIL,00206563,IL,10300 S. Doty,(773) 568-8495,2862491
09/30/2018,CADI,4T,,GRY,,IL,10300 S. Doty,(773) 568-8495,2860297
11/01/2018,DODG,4D,,GRY,8CZZ177,CA,701 N. Sacramento,(773) 265-7605,6938277
11/01/2018,PONT,4D,,WHI,AG36112,IL,701 N. Sacramento,(773) 265-7605,6938278
12/03/2018,CHEV,4D,,GRY,2475194,IL,10300 S. Doty,(773) 568-8495,2864521
11/01/2018,CHEV,4D,,GRY,Z155709,IL,701 N. Sacramento,(773) 265-7605,6938377
11/01/2018,CADI,4D,,WHI,,,701 N. Sacramento,(773) 265-7605,6938376
11/02/2018,JEEP,LL,,WHI,ZX86948,IL,701 N. Sacramento,(773) 265-7605,6938446
10/31/2018,CHRY,4D,,BLK,531471,IL,10300 S. Doty,(773) 568-8495,2862484
09/30/2018,TOYT,VN,,BLU,A792699,IL,701 N. Sacramento,(773) 265-7605,6935751
09/30/2018,FORD,LL,,WHI,AJ10748,AZ,701 N. Sacramento,(773) 265-7605,6935746
12/02/2018,NISS,4D,,WHI,AN26548,IL,10300 S. Doty,(773) 568-8495,2864514
11/01/2018,DODG,4D,,GRY,V907059,IL,701 N. Sacramento,(773) 265-7605,6938289
12/02/2018,DODG,4D,,RED,Q934510,IL,10300 S. Doty,(773) 568-8495,2864513
09/30/2018,CHEV,2D,,BLK,K241640,IL,701 N. Sacramento,(773) 265-7605,6935745
11/01/2018,TOYT,4D,,GRY,5330463,IL,701 N. Sacramento,(773) 265-7605,6938323
09/30/2018,HOND,VN,,GRY,Y770106,IL,701 N. Sacramento,(773) 265-7605,6935749
11/01/2018,FORD,4D,,RED,AT83694,IL,701 N. Sacramento,(773) 265-7605,6938330
11/01/2018,MERC,4D,,WHI,AN58502,IL,701 N. Sacramento,(773) 265-7605,6938384
11/02/2018,HOND,4D,,BLK,AF45555,IL,701 N. Sacramento,(773) 265-7605,6938479
11/02/2018,SATR,4D,,BLK,AJ12032,IL,701 N. Sacramento,(773) 265-1846,1537974
11/02/2018,LINC,LL,,GRY,9799LE,IL,701 N. Sacramento,(773) 265-7605,6938476
11/02/2018,CRUI,MH,TK,TAN,,IL,10300 S. Doty,(773) 568-8495,2862570
09/30/2018,ACUR,4D,,SIL,V760459,IL,701 N. Sacramento,(773) 265-7605,6935682
09/30/2018,DODG,VN,,WHI,P665814,IL,701 N. Sacramento,(773) 265-7605,6935677
09/30/2018,HYUN,4T,,SIL,S667175,IL,10300 S. Doty,(773) 568-8495,2860299
11/02/2018,SUZI,MC,,BLK,,,10300 S. Doty,(773) 568-8495,2862537
09/30/2018,BUIC,4D,,TAN,AJ55694,IL,10300 S. Doty,(773) 568-8495,2860325
09/30/2018,CHEV,PK,,WHI,2322860B,IL,10300 S. Doty,(773) 568-8495,2860324
10/21/2018,INFI,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6937623
11/02/2018,KIA,4D,,BLK,534227,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416100
11/02/2018,TOYT,4D,,RED,AP44424,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416101
11/03/2018,TOYO,4D,,GLD,AX33014,IL,701 N. Sacramento,(773) 265-7605,6938543
11/03/2018,JEEP,LL,,SIL,AS82191,IL,10300 S. Doty,(773) 568-8495,2862615
11/04/2018,CHEV,LL,BLZ,RED,429AOM,IN,701 N. Sacramento,(773) 265-7605,6938688
12/02/2018,DODG,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2864507
12/02/2018,CHEV,LL,TK,GRN,AV86088,IL,10300 S. Doty,(773) 568-8495,2864510
12/02/2018,CHRY,4D,,SIL,BA24078,IL,10300 S. Doty,(773) 568-8495,2864509
10/31/2018,ACUR,LL,TK,GRN,818283,IL,701 N. Sacramento,(773) 265-7605,6938270
11/01/2018,SATR,4D,,RED,AS85779,IL,701 N. Sacramento,(773) 265-7605,6938286
12/02/2018,ACUR,4D,,GLD,28809,IL,701 N. Sacramento,(773) 265-7605,6940953
11/01/2018,CHEV,2D,,BLU,Z469971,IL,10300 S. Doty,(773) 568-8495,2862494
12/02/2018,HOND,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6940952
09/30/2018,NISS,4D,,MAR,W914001,MO,701 N. Sacramento,(773) 265-7605,6935685
12/03/2018,HOND,4D,,GRY,L912172,IL,400 E. Lower Wacker,(312) 744-7550,996739
12/03/2018,JEEP,LL,,BLK,AW70889,IL,701 N. Sacramento,(773) 265-7605,6941051
12/03/2018,SATR,4D,,BLU,AX24998,IL,701 N. Sacramento,(773) 265-7605,6940968
11/01/2018,MERZ,4D,,BLK,963T671,IL,701 N. Sacramento,(773) 265-7605,6938386
11/01/2018,FORD,PK,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6938385
12/03/2018,FORD,LL,,SIL,546U555,IL,701 N. Sacramento,(773) 265-7605,6940967
